"title","person","name"
"We Know Who You Followed Last Summer: Inferring Social Link Creation Times in Twitter","https://w3id.org/scholarlydata/person/brendan-meeder","Brendan Meeder"
"Enhancing Web Search with Entity Intent","https://w3id.org/scholarlydata/person/brian-d-davison","Brian D. Davison"
"Exploiting Session-Like Behaviors in Tag Prediction","https://w3id.org/scholarlydata/person/brian-d-davison","Brian D. Davison"
"We Know Who You Followed Last Summer: Inferring Social Link Creation Times in Twitter","https://w3id.org/scholarlydata/person/brian-karrer","Brian Karrer"
"A Non-Syntactic Approach for Text Sentiment Classification with Stopwords","https://w3id.org/scholarlydata/person/c-e-veni-madhavan","C. E. Veni Madhavan"
"The Web of Topics: Discovering the Topology of Topic Evolution in a Corpus","https://w3id.org/scholarlydata/person/carl-lagoze","Carl Lagoze"
"The Design and Usage of Tentative Events for Time-Based Social Coordination in the Enterprise","https://w3id.org/scholarlydata/person/casey-dugan","Casey Dugan"
"Track Globally, Deliver Locally: Improving Content Delivery Networks by Tracking Geographic Social Cascades","https://w3id.org/scholarlydata/person/cecilia-mascolo","Cecilia Mascolo"
"Ranking Related Entities for Web Search Queries","https://w3id.org/scholarlydata/person/changsung-kang","Changsung Kang"
"Towards Semantic Knowledge Propagation from Text Corpus to Web Images","https://w3id.org/scholarlydata/person/charu-aggarwal","Charu Aggarwal"
"Finding Influential Mediators in Social Networks","https://w3id.org/scholarlydata/person/cheng-te-li","Cheng-Te Li"
"Regional Subgraph Discovery in Social Networks","https://w3id.org/scholarlydata/person/cheng-te-li","Cheng-Te Li"
"Finding Influential Seed Successors in Social Networks","https://w3id.org/scholarlydata/person/cheng-te-li","Cheng-Te Li"
"Frequent Temporal Social Behavior Search in Information Networks","https://w3id.org/scholarlydata/person/cheng-te-li","Cheng-Te Li"
"Influence Propagation and Maximization for Heterogeneous Social Networks","https://w3id.org/scholarlydata/person/cheng-te-li","Cheng-Te Li"
"ReadAlong: Reading Articles and Comments Together","https://w3id.org/scholarlydata/person/chiranjib-bhattacharyya","Chiranjib Bhattacharyya"
"Web Scale NLP: A Case Study on URL Word Breaking","https://w3id.org/scholarlydata/person/christopher-thrasher","Christopher Thrasher"
"A Study on the Impact of Product Images on User Clicks for Online Shopping","https://w3id.org/scholarlydata/person/chung-h-sung","Chung H. Sung"
"Growing Parallel Paths for Entity-Page Discovery","https://w3id.org/scholarlydata/person/cindy-xide-lin","Cindy Xide Lin"
"Is Pay-Per-Click Efficient? An Empirical Analysis of Click Values","https://w3id.org/scholarlydata/person/dakan-wang","Dakan Wang"
"Mining Collective Local Knowledge from Google MyMaps","https://w3id.org/scholarlydata/person/dan-cosley","Dan Cosley"
"Influence and Passivity in Social Media","https://w3id.org/scholarlydata/person/daniel-m-romero","Daniel M. Romero"
"Towards Liquid Service Oriented Architectures","https://w3id.org/scholarlydata/person/daniele-bonetta","Daniele Bonetta"
"Exploiting Session-Like Behaviors in Tag Prediction","https://w3id.org/scholarlydata/person/dawei-yin","Dawei Yin"
"Hypergraph-Based Inductive Learning for Generating Implicit Key Phrases","https://w3id.org/scholarlydata/person/decong-li","Decong Li"
"Extracting Events and Event Descriptions from Twitter","https://w3id.org/scholarlydata/person/deepa-arun-paranjpe","Deepa Arun Paranjpe"
"we.b: The Web of Short URLs","https://w3id.org/scholarlydata/person/demetris-antoniades","Demetris Antoniades"
"A Uniﬁed Approach to Learning Task-Speciﬁc Bit Vector Representations for Fast, Nearest Neighbour Search","https://w3id.org/scholarlydata/person/dhruv-mahajan","Dhruv Mahajan"
"Analysis and Tracking of Emotions in English and Bengali Texts: A Computational Approach","https://w3id.org/scholarlydata/person/dipankar-das","Dipankar Das"
"Ranked Answer Graph Construction for Keyword Queries on RDF Graphs without Distance Neighbourhood Restriction","https://w3id.org/scholarlydata/person/dominic-damien","Dominic Damien"
"Growing Parallel Paths for Entity-Page Discovery","https://w3id.org/scholarlydata/person/donato-malerba","Donato Malerba"
"HyLiEn: A Hybrid Approach to General List Extraction on the Web","https://w3id.org/scholarlydata/person/donato-malerba","Donato Malerba"
"Personalized Search on Flickr Based on Searcher's Preference Prediction","https://w3id.org/scholarlydata/person/dongyuan-lu","Dongyuan Lu"
"Who Says What to Whom on Twitter","https://w3id.org/scholarlydata/person/duncan-j-watts","Duncan J. Watts"
"ReadAlong: Reading Articles and Comments Together","https://w3id.org/scholarlydata/person/dyut-kumar-sil","Dyut Kumar Sil"
"Framework and Algorithms for Network Bucket Testing","https://w3id.org/scholarlydata/person/edo-liberty","Edo Liberty"
"we.b: The Web of Short URLs","https://w3id.org/scholarlydata/person/elias-athanasopoulos","Elias Athanasopoulos"
"Identifying Primary Content From Web Pages and Its Application to Web Search Ranking","https://w3id.org/scholarlydata/person/emre-velipasaoglu","Emre Velipasaoglu"
"we.b: The Web of Short URLs","https://w3id.org/scholarlydata/person/evangelos-p-markatos","Evangelos P. Markatos"
"Growing Parallel Paths for Entity-Page Discovery","https://w3id.org/scholarlydata/person/fabio-fumarola","Fabio Fumarola"
"HyLiEn: A Hybrid Approach to General List Extraction on the Web","https://w3id.org/scholarlydata/person/fabio-fumarola","Fabio Fumarola"
"Autopedia: Automatic Domain-Independent Wikipedia Article Generation","https://w3id.org/scholarlydata/person/feng-zhou","Feng Zhou"
"A Middleware for Securing Mobile Mashups","https://w3id.org/scholarlydata/person/florent-batard","Florent Batard"
"Efficient Diversification of Search Results Using Query Logs","https://w3id.org/scholarlydata/person/franco-maria-nardini","Franco Maria Nardini"
"Efficient Diversification of Search Results Using Query Logs","https://w3id.org/scholarlydata/person/gabriele-capannini","Gabriele Capannini"
"Spammers' Networks Within Online Social Networks: A Case-Study on Twitter","https://w3id.org/scholarlydata/person/gautam-korlam","Gautam Korlam"
"we.b: The Web of Short URLs","https://w3id.org/scholarlydata/person/georgios-kontaxis","Georgios Kontaxis"
"Automatically Generating Labels Based on Unified Click Model","https://w3id.org/scholarlydata/person/guichun-hua","Guichun Hua"
"Towards Semantic Knowledge Propagation from Text Corpus to Web Images","https://w3id.org/scholarlydata/person/guo-jun-qi","Guo-Jun Qi"
"Turkalytics: Analytics for Human Computation","https://w3id.org/scholarlydata/person/hector-garcia-molina","Hector Garcià-Molina"
"Turkalytics: Analytics for Human Computation","https://w3id.org/scholarlydata/person/hector-garcia-molina","Hector Garcia-Molina"
"Max Algorithms in Crowdsourcing Environments","https://w3id.org/scholarlydata/person/hector-garcia-molina","Hector Garcià-Molina"
"Max Algorithms in Crowdsourcing Environments","https://w3id.org/scholarlydata/person/hector-garcia-molina","Hector Garcia-Molina"
"Performance Enhancement of Scheduling Algorithms in Clusters and Grids Using Improved Dynamic Load Balancing Techniques","https://w3id.org/scholarlydata/person/hemant-kumar-mehta","Hemant Kumar Mehta"
"GeoVisualRank: A Ranking Method of Geotagged Images Considering Visual Similarity and Geo-Location Proximity","https://w3id.org/scholarlydata/person/hidetoshi-kawakubo","Hidetoshi Kawakubo"
"TEM: A Novel Perspective to Modeling Content on Microblogs","https://w3id.org/scholarlydata/person/himabindu-lakkaraju","Himabindu Lakkaraju"
"Toward Optimal Vaccination Strategies for Probabilistic Models","https://w3id.org/scholarlydata/person/hoda-heidari","Hoda Heidari"
"Towards Identifying Arguments in Wikipedia Pages","https://w3id.org/scholarlydata/person/hoda-sepehri-rad","Hoda Sepehri Rad"
"Learning Facial Attributes by Crowdsourcing in Social Media","https://w3id.org/scholarlydata/person/hong-yuan-mark-liao","Hong-Yuan Mark Liao"
"Autopedia: Automatic Domain-Independent Wikipedia Article Generation","https://w3id.org/scholarlydata/person/hongyan-liu","Hongyan Liu"
"we.b: The Web of Short URLs","https://w3id.org/scholarlydata/person/iasonas-polakis","Iasonas Polakis"
"Timestamp-Based Cache Invalidation for Search Engines","https://w3id.org/scholarlydata/person/ismail-sengor-altingovde","Ismail Sengor Altingovde"
"Human-enhanced time-aware multimedia search: the CUBRIK Project","https://w3id.org/scholarlydata/person/ismail-sengor-altingovde","Ismail Sengor Altingovde"
"A Framework for Evaluating Network Measures for Functional Importance","https://w3id.org/scholarlydata/person/jaideep-srivastava","Jaideep Srivastava"
"Learning and Predicting Behavioral Dynamics on the Web","https://w3id.org/scholarlydata/person/jaime-teevan","Jaime Teevan"
"Measuring the Effectiveness of Display Advertising: A Time Series Approach","https://w3id.org/scholarlydata/person/jaimie-kwon","Jaimie Kwon"
"Impact of Ad Impressions on Dynamic Commercial Actions: Value Attribution in Marketing Campaigns","https://w3id.org/scholarlydata/person/jaimie-kwon","Jaimie Kwon"
"Who Says What to Whom on Twitter","https://w3id.org/scholarlydata/person/jake-m-hofman","Jake M. Hofman"
"Mobile Search Pattern Evolution: The Trend and the Impact of Voice Queries","https://w3id.org/scholarlydata/person/jeonghe-yi","Jeonghe Yi"
"On Computing Text-Based Similarity in Scientific Literature","https://w3id.org/scholarlydata/person/ji-soo-kim","Ji-Soo Kim"
"The Impact of Visual Appearance on User Response in Online Display Advertising","https://w3id.org/scholarlydata/person/jianchang-mao","Jianchang Mao"
"Leveraging Auxiliary Text Terms for Automatic Image Annotation","https://w3id.org/scholarlydata/person/jianping-fan","Jianping Fan"
"Hierarchical Organization of Unstructured Consumer Reviews","https://w3id.org/scholarlydata/person/jianxing-yu","Jianxing Yu"
"Ranking Related Entities for Web Search Queries","https://w3id.org/scholarlydata/person/jianzhang-he","Jianzhang He"
"Using Complex Network Features for Fast Clustering in the Web","https://w3id.org/scholarlydata/person/jintao-tang","Jintao Tang"
"Leveraging Auxiliary Text Terms for Automatic Image Annotation","https://w3id.org/scholarlydata/person/jinye-peng","Jinye Peng"
"Measuring the Effectiveness of Display Advertising: A Time Series Approach","https://w3id.org/scholarlydata/person/joel-barajas","Joel Barajas"
"Impact of Ad Impressions on Dynamic Commercial Actions: Value Attribution in Marketing Campaigns","https://w3id.org/scholarlydata/person/joel-barajas","Joel Barajas"
"The Web of Topics: Discovering the Topology of Topic Evolution in a Corpus","https://w3id.org/scholarlydata/person/john-e-hopcroft","John E. Hopcroft"
"Track Globally, Deliver Locally: Improving Content Delivery Networks by Tracking Geographic Social Cascades","https://w3id.org/scholarlydata/person/jon-crowcroft","Jon Crowcroft"
"Ranked Answer Graph Construction for Keyword Queries on RDF Graphs without Distance Neighbourhood Restriction","https://w3id.org/scholarlydata/person/k-parthasarathy","K. Parthasarathy"
"Query Completion without Query Logs for Song Search","https://w3id.org/scholarlydata/person/kanika-gupta","Kanika Gupta"
"A Middleware for Securing Mobile Mashups","https://w3id.org/scholarlydata/person/karima-boudaoud","Karima Boudaoud"
"Mobile Topigraphy: Large-Scale Tag Cloud Visualization for Mobiles","https://w3id.org/scholarlydata/person/katsuhiko-ishiguro","Katsuhiko Ishiguro"
"A Non-Syntactic Approach for Text Sentiment Classification with Stopwords","https://w3id.org/scholarlydata/person/kaushik-nath","Kaushik Nath"
"On Using the Real-Time Web for News Recommendation & Discovery","https://w3id.org/scholarlydata/person/kevin-mccarthy","Kevin McCarthy"
"Learning and Predicting Behavioral Dynamics on the Web","https://w3id.org/scholarlydata/person/kira-radinsky","Kira Radinsky"
"Computational Advertising: Leveraging User Interaction & Contextual Factors for Improved Ad Retrieval & Ranking","https://w3id.org/scholarlydata/person/kushal-dave","Kushal Dave"
"A FineGrained Digestion of News Webpages Through Event Snippet Extraction","https://w3id.org/scholarlydata/person/liang-kong","Liang Kong"
"Exploiting Session-Like Behaviors in Tag Prediction","https://w3id.org/scholarlydata/person/liangjie-hong","Liangjie Hong"
"Discovering Geographical Topics from Twitter Streams","https://w3id.org/scholarlydata/person/liangjie-hong","Liangjie Hong"
"BlueFinder: Estimate Where a Beach Photo Was Taken","https://w3id.org/scholarlydata/person/liangliang-cao","Liangliang Cao"
"Framework and Algorithms for Network Bucket Testing","https://w3id.org/scholarlydata/person/liran-katzir","Liran Katzir"
"Ranking Related Entities for Web Search Queries","https://w3id.org/scholarlydata/person/lluis-garcia-pueyo","Lluis Garcia Pueyo"
"The Freshman Handbook: A Hint for the Server Placement of Social Networks","https://w3id.org/scholarlydata/person/mallik-tatipamula","Mallik Tatipamula"
"Finding Influential Mediators in Social Networks","https://w3id.org/scholarlydata/person/man-kwan-shan","Man-Kwan Shan"
"Regional Subgraph Discovery in Social Networks","https://w3id.org/scholarlydata/person/man-kwan-shan","Man-Kwan Shan"
"Finding Influential Seed Successors in Social Networks","https://w3id.org/scholarlydata/person/man-kwan-shan","Man-Kwan Shan"
"Influence Propagation and Maximization for Heterogeneous Social Networks","https://w3id.org/scholarlydata/person/man-kwan-shan","Man-Kwan Shan"
"Performance Enhancement of Scheduling Algorithms in Clusters and Grids Using Improved Dynamic Load Balancing Techniques","https://w3id.org/scholarlydata/person/manohar-chandwani","Manohar Chandwani"
"Cooperative Anti-Spam System Based on Multilayer Agents","https://w3id.org/scholarlydata/person/maoqiang-xie","Maoqiang Xie"
"Rolling Boles, Optimal XML Structure Integrity for Updating Operations","https://w3id.org/scholarlydata/person/marcel-waldvogel","Marcel Waldvogel"
"Measuring the Effectiveness of Display Advertising: A Time Series Approach","https://w3id.org/scholarlydata/person/marius-holtan","Marius Holtan"
"Impact of Ad Impressions on Dynamic Commercial Actions: Value Attribution in Marketing Campaigns","https://w3id.org/scholarlydata/person/marius-holtan","Marius Holtan"
"Statically Locating Web Application Bugs Caused by Asynchronous Calls","https://w3id.org/scholarlydata/person/mary-ellen-zurko","Mary Ellen Zurko"
"Caching Intermediate Result of SPARQL Queries","https://w3id.org/scholarlydata/person/mengdong-yang","Mengdong Yang"
"Active Objects: Actions for Entity-Centric Search","https://w3id.org/scholarlydata/person/michael-gamon","Michael Gamon"
"Search Result Diversity for Informational Queries","https://w3id.org/scholarlydata/person/michael-j-welch","Michael J. Welch"
"Mining Collective Local Knowledge from Google MyMaps","https://w3id.org/scholarlydata/person/michael-w-macy","Michael W. Macy"
"On Using the Real-Time Web for News Recommendation & Discovery","https://w3id.org/scholarlydata/person/mike-bennett","Mike Bennett"
"The Design and Usage of Tentative Events for Time-Based Social Coordination in the Enterprise","https://w3id.org/scholarlydata/person/mikhil-masli","Mikhil Masli"
"WonderWhat: Real-Time Event Determination from Photos","https://w3id.org/scholarlydata/person/mingyan-gao","Mingyan Gao"
"Ranking in Context-Aware Recommender Systems","https://w3id.org/scholarlydata/person/minsuk-kahng","Minsuk Kahng"
"Track Globally, Deliver Locally: Improving Content Delivery Networks by Tracking Geographic Social Cascades","https://w3id.org/scholarlydata/person/mirco-musolesi","Mirco Musolesi"
"How to Choose Combinations in a Join of Search Results","https://w3id.org/scholarlydata/person/mirit-shalem","Mirit Shalem"
"Enhancing Web Search with Entity Intent","https://w3id.org/scholarlydata/person/na-dai","Na Dai"
"A Study on the Impact of Product Images on User Clicks for Online Shopping","https://w3id.org/scholarlydata/person/naren-chittar","Naren Chittar"
"Networked Hierarchies for Web Directories","https://w3id.org/scholarlydata/person/nazli-goharian","Nazli Goharian"
"Towards Automatic Quality Assurance in Wikipedia","https://w3id.org/scholarlydata/person/nedim-lipka","Nedim Lipka"
"Unsupervised Query Segmentation Using Only Query Logs","https://w3id.org/scholarlydata/person/nikita-mishra","Nikita Mishra"
"Leveraging Auxiliary Text Terms for Automatic Image Annotation","https://w3id.org/scholarlydata/person/ning-zhou","Ning Zhou"
"Query Completion without Query Logs for Song Search","https://w3id.org/scholarlydata/person/nitin-dua","Nitin Dua"
"Timestamp-Based Cache Invalidation for Search Engines","https://w3id.org/scholarlydata/person/oezguer-ulusoy","Özgür Ulusoy"
"Framework and Algorithms for Network Bucket Testing","https://w3id.org/scholarlydata/person/oren-somekh","Oren Somekh"
"Mining for Insights in the Search Engine Query Stream","https://w3id.org/scholarlydata/person/ovidiu-dan","Ovidiu Dan"
"On Using the Real-Time Web for News Recommendation & Discovery","https://w3id.org/scholarlydata/person/owen-phelan","Owen Phelan"
"Coverage Patterns for Efficient Banner Advertisement Placement","https://w3id.org/scholarlydata/person/p-krishna-reddy","P. Krishna Reddy"
"Ranked Answer Graph Construction for Keyword Queries on RDF Graphs without Distance Neighbourhood Restriction","https://w3id.org/scholarlydata/person/p-kumar-sreenivasa","P. Kumar Sreenivasa"
"Statically Locating Web Application Bugs Caused by Asynchronous Calls","https://w3id.org/scholarlydata/person/p-ravindra","P. Ravindra"
"Towards a Theory Model for Product Search","https://w3id.org/scholarlydata/person/panagiotis-g-ipeirotis","Panagiotis G. Ipeirotis"
"Associating Structured Records To Text Documents","https://w3id.org/scholarlydata/person/partha-pratim-talukdar","Partha Pratim Talukdar"
"Turkalytics: Analytics for Human Computation","https://w3id.org/scholarlydata/person/paul-heymann","Paul Heymann"
"Summarization of Archived and Shared Personal Photo Collections","https://w3id.org/scholarlydata/person/pinaki-sinha","Pinaki Sinha"
"Effective Summarization of Large Collections of Personal Photos","https://w3id.org/scholarlydata/person/pinaki-sinha","Pinaki Sinha"
"REACTOR: A Framework for Semantic Relation Extraction and Tagging Over Enterprise Data","https://w3id.org/scholarlydata/person/ping-luo","Ping Luo"
"LINDEN: Linking Named Entities with Knowledge Base via Semantic Knowledge","https://w3id.org/scholarlydata/person/ping-luo","Ping Luo"
"APOLLO: A General Framework for Populating Ontology with Named Entities via Random Walks on Graphs","https://w3id.org/scholarlydata/person/ping-luo","Ping Luo"
"Is Pay-Per-Click Efficient? An Empirical Analysis of Click Values","https://w3id.org/scholarlydata/person/pinyan-lu","Pinyan Lu"
"Web Information Extraction Using Markov Logic Networks","https://w3id.org/scholarlydata/person/prithviraj-sen","Prithviraj Sen"
"Context-Aware Topic Models for Entity Disambiguation","https://w3id.org/scholarlydata/person/prithviraj-sen","Prithviraj Sen"
"Performance Enhancement of Scheduling Algorithms in Clusters and Grids Using Improved Dynamic Load Balancing Techniques","https://w3id.org/scholarlydata/person/priyesh-kanungo","Priyesh Kanungo"
"We Know Who You Followed Last Summer: Inferring Social Link Creation Times in Twitter","https://w3id.org/scholarlydata/person/r-ravi","R. Ravi"
"Coverage Patterns for Efficient Banner Advertisement Placement","https://w3id.org/scholarlydata/person/r-uday-kiran","R. Uday Kiran"
"Web Information Extraction Using Markov Logic Networks","https://w3id.org/scholarlydata/person/rajeev-rastogi","Rajeev Rastogi"
"A Feature-Pair-Based Associative Classification Approach to Look-Alike Modeling for Conversion-Oriented User-Targeting in Tail Campaigns","https://w3id.org/scholarlydata/person/rajesh-parekh","Rajesh Parekh"
"SourceRank: Relevance and Trust Assessment for Deep Web Sources Based on Inter-Source Agreement","https://w3id.org/scholarlydata/person/raju-balakrishnan","Raju Balakrishnan"
"Measuring the Effectiveness of Display Advertising: A Time Series Approach","https://w3id.org/scholarlydata/person/ram-akella","Ram Akella"
"SmartInt: Using Mined Attribute Dependencies to Integrate Fragmented Web Databases","https://w3id.org/scholarlydata/person/ravi-gummadi","Ravi Gummadi"
"Growing Parallel Paths for Entity-Page Discovery","https://w3id.org/scholarlydata/person/rick-barber","Rick Barber"
"HyLiEn: A Hybrid Approach to General List Extraction on the Web","https://w3id.org/scholarlydata/person/rick-barber","Rick Barber"
"Timestamp-Based Cache Invalidation for Search Engines","https://w3id.org/scholarlydata/person/rifat-ozcan","Rifat Ozcan"
"Unsupervised Query Segmentation Using Only Query Logs","https://w3id.org/scholarlydata/person/rishiraj-saha-roy","Rishiraj Saha Roy"
"A Politeness Recognition Tool for Hindi: With Special Emphasis on Online Texts","https://w3id.org/scholarlydata/person/ritesh-kumar","Ritesh Kumar"
"Language Independent Identification of Parallel Sentences Using Wikipedia","https://w3id.org/scholarlydata/person/rohit-g-bharadwaj","Rohit G. Bharadwaj"
"Location Relevance Classification for Travelogue Digests","https://w3id.org/scholarlydata/person/rong-xiao","Rong Xiao"
"A FineGrained Digestion of News Webpages Through Event Snippet Extraction","https://w3id.org/scholarlydata/person/rui-yan","Rui Yan"
"Open and Decentralized Access Across Location-Based Services","https://w3id.org/scholarlydata/person/rui-yang","Rui Yang"
"The Impact of Visual Appearance on User Response in Online Display Advertising","https://w3id.org/scholarlydata/person/ruofei-zhang","Ruofei Zhang"
"Coverage Patterns for Efficient Banner Advertisement Placement","https://w3id.org/scholarlydata/person/s-bhargav","S. Bhargav"
"Statically Locating Web Application Bugs Caused by Asynchronous Calls","https://w3id.org/scholarlydata/person/s-sadagopan","S. Sadagopan"
"Web Information Extraction Using Markov Logic Networks","https://w3id.org/scholarlydata/person/s-sundararajan","S. Sundararajan"
"Timestamp-Based Cache Invalidation for Search Engines","https://w3id.org/scholarlydata/person/sadiye-alici","Sadiye Alici"
"Web Information Extraction Using Markov Logic Networks","https://w3id.org/scholarlydata/person/sahely-bhadra","Sahely Bhadra"
"Networked Hierarchies for Web Directories","https://w3id.org/scholarlydata/person/saket-s-r-mengle","Saket S. R. Mengle"
"Track Globally, Deliver Locally: Improving Content Delivery Networks by Tracking Geographic Social Cascades","https://w3id.org/scholarlydata/person/salvatore-scellato","Salvatore Scellato"
"YouTube Around the World: Geographic Popularity of Videos","https://w3id.org/scholarlydata/person/salvatore-scellato","Salvatore Scellato"
"Web Information Extraction Using Markov Logic Networks","https://w3id.org/scholarlydata/person/sandeepkumar-satpal","Sandeepkumar Satpal"
"On Computing Text-Based Similarity in Scientific Literature","https://w3id.org/scholarlydata/person/sang-wook-kim","Sang-Wook Kim"
"SmartInt: Using Mined Attribute Dependencies to Integrate Fragmented Web Databases","https://w3id.org/scholarlydata/person/sanil-salvi","Sanil Salvi"
"Wikipedia Vandalism Detection","https://w3id.org/scholarlydata/person/santiago-m-mola-velasco","Santiago M. Mola-Velasco"
"Comparative Study of Clustering Techniques for Short Text Documents","https://w3id.org/scholarlydata/person/sayali-kulkarni","Sayali Kulkarni"
"Rolling Boles, Optimal XML Structure Integrity for Updating Operations","https://w3id.org/scholarlydata/person/sebastian-belle","Sebastian Belle"
"Rolling Boles, Optimal XML Structure Integrity for Updating Operations","https://w3id.org/scholarlydata/person/sebastian-graf","Sebastian Graf"
"On Computing Text-Based Similarity in Scientific Literature","https://w3id.org/scholarlydata/person/seok-ho-yoon","Seok-Ho Yoon"
"Who Says What to Whom on Twitter","https://w3id.org/scholarlydata/person/shaomei-wu","Shaomei Wu"
"Mining Collective Local Knowledge from Google MyMaps","https://w3id.org/scholarlydata/person/shaomei-wu","Shaomei Wu"
"Effective Summarization of Large Collections of Personal Photos","https://w3id.org/scholarlydata/person/sharad-mehrotra","Sharad Mehrotra"
"Mining Collective Local Knowledge from Google MyMaps","https://w3id.org/scholarlydata/person/shenwei-liu","Shenwei Liu"
"Autopedia: Automatic Domain-Independent Wikipedia Article Generation","https://w3id.org/scholarlydata/person/shicong-feng","Shicong Feng"
"Finding Influential Mediators in Social Networks","https://w3id.org/scholarlydata/person/shou-de-lin","Shou-De Lin"
"Regional Subgraph Discovery in Social Networks","https://w3id.org/scholarlydata/person/shou-de-lin","Shou-De Lin"
"Finding Influential Seed Successors in Social Networks","https://w3id.org/scholarlydata/person/shou-de-lin","Shou-De Lin"
"Frequent Temporal Social Behavior Search in Information Networks","https://w3id.org/scholarlydata/person/shou-de-lin","Shou-De Lin"
"Influence Propagation and Maximization for Heterogeneous Social Networks","https://w3id.org/scholarlydata/person/shou-de-lin","Shou-De Lin"
"Sparse Hidden-Dynamics Conditional Random Fields for User Intent Understanding","https://w3id.org/scholarlydata/person/shuicheng-yan","Shuicheng Yan"
"Casting a Web of Trust Over Wikipedia: An Interaction-Based Approach","https://w3id.org/scholarlydata/person/silviu-maniu","Silviu Maniu"
"Influence and Passivity in Social Media","https://w3id.org/scholarlydata/person/sitaram-asur","Sitaram Asur"
"Investigating Topic Models for Social Media User Recommendation","https://w3id.org/scholarlydata/person/siva-gurumurthy","Siva Gurumurthy"
"Discovering Geographical Topics from Twitter Streams","https://w3id.org/scholarlydata/person/siva-gurumurthy","Siva Gurumurthy"
"we.b: The Web of Short URLs","https://w3id.org/scholarlydata/person/sotiris-ioannidis","Sotiris Ioannidis"
"Learning to Tokenize Web Domains","https://w3id.org/scholarlydata/person/sourangshu-bhattachaya","Sourangshu Bhattachaya"
"Scalable Spatio-Temporal Knowledge Harvesting","https://w3id.org/scholarlydata/person/spyros-zoupanos","Spyros Zoupanos"
"Identifying Primary Content From Web Pages and Its Application to Web Search Ranking","https://w3id.org/scholarlydata/person/srinivas-vadrevu","Srinivas Vadrevu"
"Ranking Related Entities for Web Search Queries","https://w3id.org/scholarlydata/person/srinivas-vadrevu","Srinivas Vadrevu"
"ReadAlong: Reading Articles and Comments Together","https://w3id.org/scholarlydata/person/srinivasan-h-sengamedu","Srinivasan H. Sengamedu"
"Learning to Tokenize Web Domains","https://w3id.org/scholarlydata/person/sriram-srinivasan","Sriram Srinivasan"
"Unsupervised Query Segmentation Using Only Query Logs","https://w3id.org/scholarlydata/person/srivatsan-laxman","Srivatsan Laxman"
"Hypergraph-Based Inductive Learning for Generating Implicit Key Phrases","https://w3id.org/scholarlydata/person/sujian-li","Sujian Li"
"A Non-Syntactic Approach for Text Sentiment Classification with Stopwords","https://w3id.org/scholarlydata/person/sunil-arvindam","Sunil Arvindam"
"Dynamic Learning-Based Mechanism Design for Dependent Valued Exchange Economies","https://w3id.org/scholarlydata/person/swaprava-nath","Swaprava Nath"
"Casting a Web of Trust Over Wikipedia: An Interaction-Based Approach","https://w3id.org/scholarlydata/person/talel-abdessalem","Talel Abdessalem"
"Statically Locating Web Application Bugs Caused by Asynchronous Calls","https://w3id.org/scholarlydata/person/tao-bao","Tao Bao"
"EntityTagger: Automatically Tagging Entities with Descriptive Phrases","https://w3id.org/scholarlydata/person/tao-cheng","Tao Cheng"
"A Probabilistic Model for Opinionated Blog Feed Retrieval","https://w3id.org/scholarlydata/person/tao-meng","Tao Meng"
"Mobile Topigraphy: Large-Scale Tag Cloud Visualization for Mobiles","https://w3id.org/scholarlydata/person/tatsushi-matsubayashi","Tatsushi Matsubayashi"
"Towards Semantic Knowledge Propagation from Text Corpus to Web Images","https://w3id.org/scholarlydata/person/thomas-huang","Thomas Huang"
"A Framework for Evaluating Network Measures for Functional Importance","https://w3id.org/scholarlydata/person/tieyun-qian","Tieyun Qian"
"Leveraging User Comments for Aesthetic-aware Image Search Reranking","https://w3id.org/scholarlydata/person/tom-yeh","Tom Yeh"
"Statically Locating Web Application Bugs Caused by Asynchronous Calls","https://w3id.org/scholarlydata/person/vasudeva-varma","Vasudeva Varma"
"Language Independent Identification of Parallel Sentences Using Wikipedia","https://w3id.org/scholarlydata/person/vasudeva-varma","Vasudeva Varma"
"A Non-Syntactic Approach for Text Sentiment Classification with Stopwords","https://w3id.org/scholarlydata/person/venkatasubramanian-suresh","Venkatasubramanian Suresh"
"A Feature-Pair-Based Associative Classification Approach to Look-Alike Modeling for Conversion-Oriented User-Targeting in Tail Campaigns","https://w3id.org/scholarlydata/person/vikram-pudi","Vikram Pudi"
"CELF++: Optimizing the Greedy Algorithm for Influence Maximization in Social Networks","https://w3id.org/scholarlydata/person/wei-lu","Wei Lu"
"Cooperative Anti-Spam System Based on Multilayer Agents","https://w3id.org/scholarlydata/person/wenxuan-shi","Wenxuan Shi"
"Survivability-Oriented Self-Tuning of Web Systems","https://w3id.org/scholarlydata/person/wenyun-zhao","Wenyun Zhao"
"The Design and Usage of Tentative Events for Time-Based Social Coordination in the Enterprise","https://w3id.org/scholarlydata/person/werner-geyer","Werner Geyer"
"Learning Facial Attributes by Crowdsourcing in Social Media","https://w3id.org/scholarlydata/person/winston-h-hsu","Winston H. Hsu"
"Who Says What to Whom on Twitter","https://w3id.org/scholarlydata/person/winter-a-mason","Winter A. Mason"
"Influence and Passivity in Social Media","https://w3id.org/scholarlydata/person/wojciech-galuba","Wojciech Galuba"
"On Computing Text-Based Similarity in Scientific Literature","https://w3id.org/scholarlydata/person/won-seok-hwang","Won-Seok Hwang"
